,word,Bank,label
360,45.00,scb,Amount
361,94.00,scb,Amount
362,79.00,scb,Amount
363,95.00,scb,Amount
364,74.00,scb,Amount
365,23.00,scb,Amount
366,70.00,scb,Amount
367,19.00,scb,Amount
368,20.00,scb,Amount
369,75.00,scb,Amount
370,14.00,scb,Amount
371,51.00,scb,Amount
372,73.00,scb,Amount
373,14.00,scb,Amount
374,24.00,scb,Amount
375,88.00,scb,Amount
376,72.00,scb,Amount
377,47.00,scb,Amount
378,32.00,scb,Amount
379,28.00,scb,Amount
380,45.00,scb,Amount
381,90.00,scb,Amount
382,51.00,scb,Amount
383,21.00,scb,Amount
384,49.00,scb,Amount
385,63.00,scb,Amount
386,78.00,scb,Amount
387,60.00,scb,Amount
388,40.00,scb,Amount
389,31.00,scb,Amount
390,21.00,scb,Amount
391,77.00,scb,Amount
392,63.00,scb,Amount
393,42.00,scb,Amount
394,13.00,scb,Amount
395,22.00,scb,Amount
396,81.00,scb,Amount
397,77.00,scb,Amount
398,66.00,scb,Amount
399,70.00,scb,Amount
400,411.00,scb,Amount
401,798.00,scb,Amount
402,672.00,scb,Amount
403,398.00,scb,Amount
404,275.00,scb,Amount
405,781.00,scb,Amount
406,105.00,scb,Amount
407,529.00,scb,Amount
408,244.00,scb,Amount
409,483.00,scb,Amount
410,801.00,scb,Amount
411,200.00,scb,Amount
412,497.00,scb,Amount
413,538.00,scb,Amount
414,497.00,scb,Amount
415,225.00,scb,Amount
416,162.00,scb,Amount
417,468.00,scb,Amount
418,119.00,scb,Amount
419,929.00,scb,Amount
420,776.00,scb,Amount
421,312.00,scb,Amount
422,251.00,scb,Amount
423,930.00,scb,Amount
424,493.00,scb,Amount
425,782.00,scb,Amount
426,912.00,scb,Amount
427,400.00,scb,Amount
428,465.00,scb,Amount
429,409.00,scb,Amount
430,778.00,scb,Amount
431,162.00,scb,Amount
432,356.00,scb,Amount
433,385.00,scb,Amount
434,954.00,scb,Amount
435,650.00,scb,Amount
436,378.00,scb,Amount
437,555.00,scb,Amount
438,131.00,scb,Amount
439,450.00,scb,Amount
440,675.00,scb,Amount
441,411.00,scb,Amount
442,718.00,scb,Amount
443,840.00,scb,Amount
444,431.00,scb,Amount
445,343.00,scb,Amount
446,168.00,scb,Amount
447,513.00,scb,Amount
448,431.00,scb,Amount
449,853.00,scb,Amount
450,584.00,scb,Amount
451,624.00,scb,Amount
452,805.00,scb,Amount
453,569.00,scb,Amount
454,579.00,scb,Amount
455,550.00,scb,Amount
456,760.00,scb,Amount
457,316.00,scb,Amount
458,529.00,scb,Amount
459,547.00,scb,Amount
460,853.00,scb,Amount
461,935.00,scb,Amount
462,271.00,scb,Amount
463,862.00,scb,Amount
464,615.00,scb,Amount
465,763.00,scb,Amount
466,751.00,scb,Amount
467,595.00,scb,Amount
468,277.00,scb,Amount
469,298.00,scb,Amount
470,553.00,scb,Amount
471,963.00,scb,Amount
472,311.00,scb,Amount
473,654.00,scb,Amount
474,151.00,scb,Amount
475,174.00,scb,Amount
476,198.00,scb,Amount
477,461.00,scb,Amount
478,415.00,scb,Amount
479,584.00,scb,Amount
480,958.00,scb,Amount
481,178.00,scb,Amount
482,564.00,scb,Amount
483,943.00,scb,Amount
484,396.00,scb,Amount
485,488.00,scb,Amount
486,600.00,scb,Amount
487,518.00,scb,Amount
488,390.00,scb,Amount
489,940.00,scb,Amount
490,888.00,scb,Amount
491,452.00,scb,Amount
492,722.00,scb,Amount
493,593.00,scb,Amount
494,989.00,scb,Amount
495,283.00,scb,Amount
496,807.00,scb,Amount
497,964.00,scb,Amount
498,815.00,scb,Amount
499,604.00,scb,Amount
500,906.00,scb,Amount
501,370.00,scb,Amount
502,302.00,scb,Amount
503,582.00,scb,Amount
504,276.00,scb,Amount
505,789.00,scb,Amount
506,462.00,scb,Amount
507,910.00,scb,Amount
508,206.00,scb,Amount
509,313.00,scb,Amount
510,646.00,scb,Amount
511,135.00,scb,Amount
512,534.00,scb,Amount
513,124.00,scb,Amount
514,189.00,scb,Amount
515,702.00,scb,Amount
516,826.00,scb,Amount
517,687.00,scb,Amount
518,133.00,scb,Amount
519,668.00,scb,Amount
520,255.00,scb,Amount
521,336.00,scb,Amount
522,634.00,scb,Amount
523,934.00,scb,Amount
524,293.00,scb,Amount
525,146.00,scb,Amount
526,699.00,scb,Amount
527,248.00,scb,Amount
528,293.00,scb,Amount
529,518.00,scb,Amount
530,281.00,scb,Amount
531,266.00,scb,Amount
532,374.00,scb,Amount
533,441.00,scb,Amount
534,531.00,scb,Amount
535,889.00,scb,Amount
536,380.00,scb,Amount
537,116.00,scb,Amount
538,382.00,scb,Amount
539,354.00,scb,Amount
540,172.00,scb,Amount
541,714.00,scb,Amount
542,231.00,scb,Amount
543,505.00,scb,Amount
544,744.00,scb,Amount
545,659.00,scb,Amount
546,701.00,scb,Amount
547,499.00,scb,Amount
548,605.00,scb,Amount
549,218.00,scb,Amount
550,323.00,scb,Amount
551,588.00,scb,Amount
552,191.00,scb,Amount
553,420.00,scb,Amount
554,292.00,scb,Amount
555,622.00,scb,Amount
556,516.00,scb,Amount
557,482.00,scb,Amount
558,432.00,scb,Amount
559,357.00,scb,Amount
560,924.00,scb,Amount
561,810.00,scb,Amount
562,221.00,scb,Amount
563,522.00,scb,Amount
564,332.00,scb,Amount
565,527.00,scb,Amount
566,334.00,scb,Amount
567,854.00,scb,Amount
568,993.00,scb,Amount
569,779.00,scb,Amount
570,943.00,scb,Amount
571,494.00,scb,Amount
572,572.00,scb,Amount
573,860.00,scb,Amount
574,395.00,scb,Amount
575,207.00,scb,Amount
576,269.00,scb,Amount
577,433.00,scb,Amount
578,801.00,scb,Amount
579,593.00,scb,Amount
580,253.00,scb,Amount
581,828.00,scb,Amount
582,680.00,scb,Amount
583,463.00,scb,Amount
584,892.00,scb,Amount
585,994.00,scb,Amount
586,907.00,scb,Amount
587,474.00,scb,Amount
588,397.00,scb,Amount
589,374.00,scb,Amount
590,302.00,scb,Amount
591,380.00,scb,Amount
592,988.00,scb,Amount
593,779.00,scb,Amount
594,886.00,scb,Amount
595,322.00,scb,Amount
596,748.00,scb,Amount
597,599.00,scb,Amount
598,201.00,scb,Amount
599,681.00,scb,Amount
600,842.00,scb,Amount
601,113.00,scb,Amount
602,214.00,scb,Amount
603,115.00,scb,Amount
604,942.00,scb,Amount
605,551.00,scb,Amount
606,968.00,scb,Amount
607,242.00,scb,Amount
608,639.00,scb,Amount
609,875.00,scb,Amount
610,250.00,scb,Amount
611,339.00,scb,Amount
612,172.00,scb,Amount
613,965.00,scb,Amount
614,881.00,scb,Amount
615,312.00,scb,Amount
616,481.00,scb,Amount
617,583.00,scb,Amount
618,662.00,scb,Amount
619,685.00,scb,Amount
620,598.00,scb,Amount
621,347.00,scb,Amount
622,585.00,scb,Amount
623,435.00,scb,Amount
624,407.00,scb,Amount
625,908.00,scb,Amount
626,952.00,scb,Amount
627,460.00,scb,Amount
628,329.00,scb,Amount
629,978.00,scb,Amount
630,311.00,scb,Amount
631,532.00,scb,Amount
632,668.00,scb,Amount
633,565.00,scb,Amount
634,950.00,scb,Amount
635,902.00,scb,Amount
636,938.00,scb,Amount
637,395.00,scb,Amount
638,188.00,scb,Amount
639,229.00,scb,Amount
640,776.00,scb,Amount
641,763.00,scb,Amount
642,739.00,scb,Amount
643,743.00,scb,Amount
644,992.00,scb,Amount
645,536.00,scb,Amount
646,406.00,scb,Amount
647,795.00,scb,Amount
648,179.00,scb,Amount
649,749.00,scb,Amount
650,578.00,scb,Amount
651,340.00,scb,Amount
652,602.00,scb,Amount
653,597.00,scb,Amount
654,778.00,scb,Amount
655,943.00,scb,Amount
656,220.00,scb,Amount
657,945.00,scb,Amount
658,961.00,scb,Amount
659,578.00,scb,Amount
660,832.00,scb,Amount
661,702.00,scb,Amount
662,635.00,scb,Amount
663,932.00,scb,Amount
664,128.00,scb,Amount
665,257.00,scb,Amount
666,795.00,scb,Amount
667,895.00,scb,Amount
668,186.00,scb,Amount
669,749.00,scb,Amount
670,542.00,scb,Amount
671,600.00,scb,Amount
672,633.00,scb,Amount
673,616.00,scb,Amount
674,265.00,scb,Amount
675,309.00,scb,Amount
676,470.00,scb,Amount
677,936.00,scb,Amount
678,586.00,scb,Amount
679,512.00,scb,Amount
680,142.00,scb,Amount
681,102.00,scb,Amount
682,713.00,scb,Amount
683,306.00,scb,Amount
684,606.00,scb,Amount
685,843.00,scb,Amount
686,776.00,scb,Amount
687,194.00,scb,Amount
688,695.00,scb,Amount
689,892.00,scb,Amount
690,625.00,scb,Amount
691,362.00,scb,Amount
692,691.00,scb,Amount
693,227.00,scb,Amount
694,154.00,scb,Amount
695,377.00,scb,Amount
696,987.00,scb,Amount
697,616.00,scb,Amount
698,348.00,scb,Amount
699,815.00,scb,Amount
700,445.00,scb,Amount
701,943.00,scb,Amount
702,716.00,scb,Amount
703,954.00,scb,Amount
704,644.00,scb,Amount
705,109.00,scb,Amount
706,752.00,scb,Amount
707,157.00,scb,Amount
708,584.00,scb,Amount
709,831.00,scb,Amount
710,717.00,scb,Amount
711,630.00,scb,Amount
712,414.00,scb,Amount
713,708.00,scb,Amount
714,374.00,scb,Amount
715,904.00,scb,Amount
716,246.00,scb,Amount
717,991.00,scb,Amount
718,987.00,scb,Amount
719,520.00,scb,Amount
720,149.00,scb,Amount
721,391.00,scb,Amount
722,627.00,scb,Amount
723,961.00,scb,Amount
724,532.00,scb,Amount
725,432.00,scb,Amount
726,343.00,scb,Amount
727,889.00,scb,Amount
728,882.00,scb,Amount
729,357.00,scb,Amount
730,516.00,scb,Amount
731,573.00,scb,Amount
732,196.00,scb,Amount
733,766.00,scb,Amount
734,373.00,scb,Amount
735,823.00,scb,Amount
736,303.00,scb,Amount
737,266.00,scb,Amount
738,400.00,scb,Amount
739,487.00,scb,Amount
740,137.00,scb,Amount
741,660.00,scb,Amount
742,828.00,scb,Amount
743,255.00,scb,Amount
744,868.00,scb,Amount
745,770.00,scb,Amount
746,563.00,scb,Amount
747,937.00,scb,Amount
748,240.00,scb,Amount
749,533.00,scb,Amount
750,123.00,scb,Amount
751,675.00,scb,Amount
752,189.00,scb,Amount
753,343.00,scb,Amount
754,481.00,scb,Amount
755,905.00,scb,Amount
756,313.00,scb,Amount
757,998.00,scb,Amount
758,853.00,scb,Amount
759,591.00,scb,Amount
760,449.00,scb,Amount
761,136.00,scb,Amount
762,922.00,scb,Amount
763,895.00,scb,Amount
764,922.00,scb,Amount
765,649.00,scb,Amount
766,280.00,scb,Amount
767,792.00,scb,Amount
768,229.00,scb,Amount
769,356.00,scb,Amount
770,934.00,scb,Amount
771,842.00,scb,Amount
772,805.00,scb,Amount
773,262.00,scb,Amount
774,537.00,scb,Amount
775,743.00,scb,Amount
776,633.00,scb,Amount
777,783.00,scb,Amount
778,360.00,scb,Amount
779,272.00,scb,Amount
780,190.00,scb,Amount
781,768.00,scb,Amount
782,531.00,scb,Amount
783,966.00,scb,Amount
784,533.00,scb,Amount
785,462.00,scb,Amount
786,878.00,scb,Amount
787,464.00,scb,Amount
788,853.00,scb,Amount
789,957.00,scb,Amount
790,523.00,scb,Amount
791,695.00,scb,Amount
792,654.00,scb,Amount
793,804.00,scb,Amount
794,572.00,scb,Amount
795,256.00,scb,Amount
796,203.00,scb,Amount
797,765.00,scb,Amount
798,792.00,scb,Amount
799,313.00,scb,Amount
800,503.00,scb,Amount
801,611.00,scb,Amount
802,748.00,scb,Amount
803,961.00,scb,Amount
804,568.00,scb,Amount
805,437.00,scb,Amount
806,758.00,scb,Amount
807,189.00,scb,Amount
808,276.00,scb,Amount
809,673.00,scb,Amount
810,290.00,scb,Amount
811,326.00,scb,Amount
812,259.00,scb,Amount
813,739.00,scb,Amount
814,250.00,scb,Amount
815,894.00,scb,Amount
816,102.00,scb,Amount
817,996.00,scb,Amount
818,816.00,scb,Amount
819,258.00,scb,Amount
820,706.00,scb,Amount
821,600.00,scb,Amount
822,710.00,scb,Amount
823,377.00,scb,Amount
824,990.00,scb,Amount
825,126.00,scb,Amount
826,606.00,scb,Amount
827,846.00,scb,Amount
828,182.00,scb,Amount
829,280.00,scb,Amount
830,457.00,scb,Amount
831,541.00,scb,Amount
832,373.00,scb,Amount
833,950.00,scb,Amount
834,791.00,scb,Amount
835,472.00,scb,Amount
836,823.00,scb,Amount
837,764.00,scb,Amount
838,147.00,scb,Amount
839,845.00,scb,Amount
840,248.00,scb,Amount
841,650.00,scb,Amount
842,847.00,scb,Amount
843,697.00,scb,Amount
844,265.00,scb,Amount
845,552.00,scb,Amount
846,932.00,scb,Amount
847,278.00,scb,Amount
848,619.00,scb,Amount
849,981.00,scb,Amount
850,"8,093.00",scb,Amount
851,"6,944.00",scb,Amount
852,"7,645.00",scb,Amount
853,"7,625.00",scb,Amount
854,"7,826.00",scb,Amount
855,"6,679.00",scb,Amount
856,"2,724.00",scb,Amount
857,"6,231.00",scb,Amount
858,"4,810.00",scb,Amount
859,"9,993.00",scb,Amount
860,"7,141.00",scb,Amount
861,"1,972.00",scb,Amount
862,"9,685.00",scb,Amount
863,"6,552.00",scb,Amount
864,"1,902.00",scb,Amount
865,"4,713.00",scb,Amount
866,"6,955.00",scb,Amount
867,"5,652.00",scb,Amount
868,"4,138.00",scb,Amount
869,"1,247.00",scb,Amount
870,"6,481.00",scb,Amount
871,"9,269.00",scb,Amount
872,"9,991.00",scb,Amount
873,"5,481.00",scb,Amount
874,"7,641.00",scb,Amount
875,"1,082.00",scb,Amount
876,"4,397.00",scb,Amount
877,"4,258.00",scb,Amount
878,"5,630.00",scb,Amount
879,"2,298.00",scb,Amount
880,"3,793.00",scb,Amount
881,"3,872.00",scb,Amount
882,"1,071.00",scb,Amount
883,"6,052.00",scb,Amount
884,"2,497.00",scb,Amount
885,"4,891.00",scb,Amount
886,"2,521.00",scb,Amount
887,"5,704.00",scb,Amount
888,"7,803.00",scb,Amount
889,"1,434.00",scb,Amount
890,"7,951.00",scb,Amount
891,"4,145.00",scb,Amount
892,"5,770.00",scb,Amount
893,"8,247.00",scb,Amount
894,"9,727.00",scb,Amount
895,"2,511.00",scb,Amount
896,"1,648.00",scb,Amount
897,"8,878.00",scb,Amount
898,"7,634.00",scb,Amount
899,"4,558.00",scb,Amount
900,"6,882.00",scb,Amount
901,"7,283.00",scb,Amount
902,"6,641.00",scb,Amount
903,"2,678.00",scb,Amount
904,"1,863.00",scb,Amount
905,"1,042.00",scb,Amount
906,"2,530.00",scb,Amount
907,"1,801.00",scb,Amount
908,"7,769.00",scb,Amount
909,"9,067.00",scb,Amount
910,"3,127.00",scb,Amount
911,"7,314.00",scb,Amount
912,"5,787.00",scb,Amount
913,"6,774.00",scb,Amount
914,"3,758.00",scb,Amount
915,"3,305.00",scb,Amount
916,"3,286.00",scb,Amount
917,"4,367.00",scb,Amount
918,"7,323.00",scb,Amount
919,"5,339.00",scb,Amount
920,"5,124.00",scb,Amount
921,"3,363.00",scb,Amount
922,"1,341.00",scb,Amount
923,"2,355.00",scb,Amount
924,"6,982.00",scb,Amount
925,"4,468.00",scb,Amount
926,"2,803.00",scb,Amount
927,"3,689.00",scb,Amount
928,"1,879.00",scb,Amount
929,"7,467.00",scb,Amount
930,"2,812.00",scb,Amount
931,"5,135.00",scb,Amount
932,"4,131.00",scb,Amount
933,"9,352.00",scb,Amount
934,"9,534.00",scb,Amount
935,"7,592.00",scb,Amount
936,"3,880.00",scb,Amount
937,"3,946.00",scb,Amount
938,"5,306.00",scb,Amount
939,"7,204.00",scb,Amount
940,"2,152.00",scb,Amount
941,"5,193.00",scb,Amount
942,"1,387.00",scb,Amount
943,"2,133.00",scb,Amount
944,"8,800.00",scb,Amount
945,"2,229.00",scb,Amount
946,"7,231.00",scb,Amount
947,"3,394.00",scb,Amount
948,"1,648.00",scb,Amount
949,"7,425.00",scb,Amount
950,"6,367.00",scb,Amount
951,"4,571.00",scb,Amount
952,"9,738.00",scb,Amount
953,"1,051.00",scb,Amount
954,"8,305.00",scb,Amount
955,"5,771.00",scb,Amount
956,"9,017.00",scb,Amount
957,"7,209.00",scb,Amount
958,"1,322.00",scb,Amount
959,"8,415.00",scb,Amount
960,"3,650.00",scb,Amount
961,"6,463.00",scb,Amount
962,"7,601.00",scb,Amount
963,"9,662.00",scb,Amount
964,"4,981.00",scb,Amount
965,"8,270.00",scb,Amount
966,"9,206.00",scb,Amount
967,"2,154.00",scb,Amount
968,"6,592.00",scb,Amount
969,"7,117.00",scb,Amount
970,"2,111.00",scb,Amount
971,"9,216.00",scb,Amount
972,"9,043.00",scb,Amount
973,"3,640.00",scb,Amount
974,"6,298.00",scb,Amount
975,"1,982.00",scb,Amount
976,"6,668.00",scb,Amount
977,"8,651.00",scb,Amount
978,"9,044.00",scb,Amount
979,"9,912.00",scb,Amount
980,"2,789.00",scb,Amount
981,"6,513.00",scb,Amount
982,"7,910.00",scb,Amount
983,"3,755.00",scb,Amount
984,"5,458.00",scb,Amount
985,"7,023.00",scb,Amount
986,"4,927.00",scb,Amount
987,"5,651.00",scb,Amount
988,"6,156.00",scb,Amount
989,"5,234.00",scb,Amount
990,"5,030.00",scb,Amount
991,"7,239.00",scb,Amount
992,"6,755.00",scb,Amount
993,"6,892.00",scb,Amount
994,"4,207.00",scb,Amount
995,"1,156.00",scb,Amount
996,"6,846.00",scb,Amount
997,"1,723.00",scb,Amount
998,"7,858.00",scb,Amount
999,"3,862.00",scb,Amount
1000,"4,625.00",scb,Amount
1001,"4,586.00",scb,Amount
1002,"3,826.00",scb,Amount
1003,"7,436.00",scb,Amount
1004,"1,818.00",scb,Amount
1005,"9,177.00",scb,Amount
1006,"9,923.00",scb,Amount
1007,"8,639.00",scb,Amount
1008,"5,752.00",scb,Amount
1009,"3,213.00",scb,Amount
1010,"9,371.00",scb,Amount
1011,"8,163.00",scb,Amount
1012,"4,929.00",scb,Amount
1013,"1,219.00",scb,Amount
1014,"5,270.00",scb,Amount
1015,"2,594.00",scb,Amount
1016,"2,605.00",scb,Amount
1017,"5,528.00",scb,Amount
1018,"1,966.00",scb,Amount
1019,"3,664.00",scb,Amount
1020,"4,304.00",scb,Amount
1021,"2,687.00",scb,Amount
1022,"6,965.00",scb,Amount
1023,"7,048.00",scb,Amount
1024,"4,628.00",scb,Amount
1025,"3,357.00",scb,Amount
1026,"6,983.00",scb,Amount
1027,"3,184.00",scb,Amount
1028,"8,340.00",scb,Amount
1029,"1,468.00",scb,Amount
1030,"6,142.00",scb,Amount
